transaction_id,timestamp,card_id,amount,merchant_name,merchant_category,channel,cardholder_country,merchant_country,device_id,ip_address,hour,day_of_week,is_night,is_weekend,card_mean_amount,card_std_amount,card_tx_count,amount_zscore,velocity_1h,velocity_burst,cross_border,high_risk_category,device_multi_card,ip_multi_card,many_merchants,flag_round_amount,is_gift_card_txn,gift_card_spree,prev_amount,is_test_charge_pattern,is_electronics_txn,electronics_spree,flag_high_amount,flag_amount_zscore,flag_extreme_zscore,flag_night_tx,flag_cross_border,flag_high_velocity,flag_burst,flag_high_risk_cat,flag_device_multi,flag_ip_multi,flag_many_merchants,rule_score,triggers,if_score,if_anomaly,if_score_norm,rule_score_norm,fraud_score,fraud_verdict
tx_000699,2026-05-05 03:19:21,card_037,111.31,Videotron,utilities,online,GB,CA,dev_9abdb3fd,151.225.172.215,3,1,1,0,93.3032,96.4672970804096,25,0.18666222175781047,1.0,0.0,1,0,0,0,0,0,0,0,399.49,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,Transaction at 03:00 (night window 00–05) | Cross-border: cardholder GB → merchant CA,-0.5626807302297762,0,0.5299574188149034,0.15384615384615385,0.30429065983365366,SUSPICIOUS
tx_000686,2026-05-06 13:59:52,card_037,23.83,Videotron,utilities,online,GB,CA,dev_7dfb8438,86.150.125.27,13,2,0,0,93.3032,96.4672970804096,25,-0.7201735935660262,0.0,0.0,1,0,0,0,0,0,0,0,111.31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder GB → merchant CA,-0.4067326055054938,0,0.14198544066442964,0.07692307692307693,0.10294802241961801,LEGITIMATE
tx_000698,2026-05-10 05:05:42,card_037,174.12,McDonald's,restaurant,in_person,CA,CA,,,5,6,1,1,93.3032,96.4672970804096,25,0.8377637027876479,0.0,0.0,0,0,0,0,0,0,0,0,23.83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 05:00 (night window 00–05),-0.47414467148182254,0,0.30969500840874853,0.07692307692307693,0.17003184951734557,LEGITIMATE
tx_000684,2026-05-11 03:42:56,card_037,49.58,Cafe Olimpico,restaurant,in_person,CA,CA,,,3,0,1,0,93.3032,96.4672970804096,25,-0.45324375537914013,0.0,0.0,0,0,0,0,0,0,0,0,174.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 03:00 (night window 00–05),-0.3987246498804787,0,0.12206303127174678,0.07692307692307693,0.09497905866254487,LEGITIMATE
tx_000688,2026-05-14 04:00:20,card_037,112.32,McDonald's,restaurant,in_person,CA,CA,,,4,3,1,0,93.3032,96.4672970804096,25,0.19713209113912125,0.0,0.0,0,0,0,0,0,0,0,0,49.58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 04:00 (night window 00–05),-0.42754995013778513,0,0.1937753957607774,0.07692307692307693,0.12366400445815712,LEGITIMATE
tx_000703,2026-05-16 22:39:12,card_037,92.86,Provigo,grocery,in_person,CA,CA,,,22,5,0,1,93.3032,96.4672970804096,25,-0.004594303079006956,0.0,0.0,0,0,0,0,0,0,0,0,112.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3864877498611312,0,0.09161973921338085,0.0,0.03664789568535234,LEGITIMATE
tx_001005,2026-05-17 14:10:26,card_037,311.05,QuickPay Online,online_retail,online,CA,CA,dev_f51148d2,172.58.223.233,14,6,0,1,93.3032,96.4672970804096,25,2.257208469503388,0.0,0.0,0,0,0,0,0,0,0,0,92.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.49776093429687945,0,0.36844818814129354,0.0,0.14737927525651742,LEGITIMATE
tx_000691,2026-05-18 08:40:23,card_037,52.58,Shell,gas,in_person,CA,CA,,,8,0,0,0,93.3032,96.4672970804096,25,-0.42214513345445437,0.0,0.0,0,0,0,0,0,0,0,0,311.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.36616570746019894,0,0.041062010453979836,0.0,0.016424804181591934,LEGITIMATE
tx_000687,2026-05-20 07:03:42,card_037,23.22,Provigo,grocery,in_person,CA,CA,,,7,2,0,0,93.3032,96.4672970804096,25,-0.7264969800240456,0.0,0.0,0,0,0,0,0,0,0,0,52.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3833933244108827,0,0.08392134357512182,0.0,0.03356853743004873,LEGITIMATE
tx_000696,2026-05-20 21:03:48,card_037,43.98,Esso,gas,in_person,CA,CA,,,21,2,0,0,93.3032,96.4672970804096,25,-0.5112945163052203,0.0,0.0,0,0,0,0,0,0,0,0,23.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3675695188362285,0,0.044554450503972554,0.0,0.017821780201589022,LEGITIMATE
tx_000700,2026-05-21 01:21:09,card_037,17.65,Starbucks,restaurant,in_person,CA,CA,,,1,3,1,0,93.3032,96.4672970804096,25,-0.7842367547308788,0.0,0.0,0,0,0,0,0,0,0,0,43.98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 01:00 (night window 00–05),-0.42398870063996014,0,0.18491562258427185,0.07692307692307693,0.1201200951875549,LEGITIMATE
tx_000697,2026-05-21 08:50:07,card_037,212.16,Cineplex,entertainment,in_person,CA,CA,,,8,3,0,0,93.3032,96.4672970804096,25,1.2320942287926633,0.0,0.0,0,0,0,0,0,0,0,0,17.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.452783369862334,0,0.25655178235306864,0.0,0.10262071294122746,LEGITIMATE
tx_000683,2026-05-24 22:48:39,card_037,17.67,Joe Beef,restaurant,in_person,CA,CA,,,22,6,0,1,93.3032,96.4672970804096,25,-0.7840294305847143,0.0,0.0,0,0,0,0,0,0,0,0,212.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.38642015792304835,0,0.09145158215492699,0.0,0.036580632861970795,LEGITIMATE
tx_000705,2026-04-27 04:29:44,card_038,11.71,La Banquise,restaurant,in_person,CA,CA,,,4,0,1,0,28.446551724137933,63.932494547869005,29,-0.26178474408825947,0.0,0.0,0,0,0,0,1,0,0,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,Transaction at 04:00 (night window 00–05) | Card used at unusually many distinct merchants,-0.4026056990617966,0,0.13171841078232027,0.15384615384615385,0.14499505662062043,LEGITIMATE
tx_000717,2026-04-27 15:22:21,card_038,17.43,Starbucks,restaurant,in_person,CA,CA,,,15,0,0,0,28.446551724137933,63.932494547869005,29,-0.172315374240393,0.0,0.0,0,0,0,0,1,0,0,0,11.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.354750524581644,0,0.012663008605304338,0.07692307692307693,0.05121904959596789,LEGITIMATE
tx_000711,2026-04-28 22:32:05,card_038,21.29,Cafe Olimpico,restaurant,in_person,CA,CA,,,22,1,0,0,28.446551724137933,63.932494547869005,29,-0.11193919109130829,0.0,0.0,0,0,0,0,1,0,0,0,17.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.3693975701864189,0,0.049102326278355424,0.07692307692307693,0.06579477666518832,LEGITIMATE
tx_000709,2026-04-30 15:40:45,card_038,15.88,Cineplex,entertainment,in_person,CA,CA,,,15,3,0,0,28.446551724137933,63.932494547869005,29,-0.1965596964893778,0.0,0.0,0,0,0,0,1,0,0,0,21.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.35391467166542745,0,0.010583551029775817,0.07692307692307693,0.05038726656575648,LEGITIMATE
tx_000716,2026-05-03 09:45:08,card_038,30.75,Tim Hortons,restaurant,in_person,CA,CA,,,9,6,0,1,28.446551724137933,63.932494547869005,29,0.03602938211862477,0.0,0.0,0,0,0,0,1,0,0,0,15.88,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.36091396315948304,0,0.027996578415655615,0.07692307692307693,0.0573524775201084,LEGITIMATE
tx_000714,2026-05-04 21:40:13,card_038,20.28,Metro,grocery,in_person,CA,CA,,,21,0,0,0,28.446551724137933,63.932494547869005,29,-0.12773710429871127,0.0,0.0,0,0,0,0,1,0,0,0,30.75,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.36119938937876384,0,0.028706669512333916,0.07692307692307693,0.05763651395877972,LEGITIMATE
tx_000997,2026-05-05 02:45:19,card_038,356.29,QuickPay Online,online_retail,online,CA,CA,dev_9a5131ce,98.207.247.39,2,1,1,0,28.446551724137933,63.932494547869005,29,5.12796271433444,0.0,0.0,0,0,0,0,1,0,0,0,20.28,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3.5,Amount Z-score 5.1σ (threshold: ±3σ) | Transaction at 02:00 (night window 00–05) | Card used at unusually many distinct merchants,-0.5997254908632471,0,0.6221183799581613,0.5384615384615384,0.5719242750601876,FRAUD
tx_000712,2026-05-08 17:45:53,card_038,30.99,Loblaws,grocery,in_person,CA,CA,,,17,4,0,0,28.446551724137933,63.932494547869005,29,0.039783341692661095,0.0,0.0,0,0,0,0,1,0,0,0,356.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.3593709776281359,0,0.02415789712395877,0.07692307692307693,0.05581700500342966,LEGITIMATE
tx_000720,2026-05-09 15:32:10,card_038,14.31,Starbucks,restaurant,in_person,CA,CA,,,15,5,0,1,28.446551724137933,63.932494547869005,29,-0.22111684870286563,0.0,0.0,0,0,0,0,1,0,0,0,30.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.3560423261645696,0,0.01587678765132783,0.07692307692307693,0.052504561214377285,LEGITIMATE
tx_000968,2026-05-11 13:46:00,card_038,11.21,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,13,0,0,0,28.446551724137933,63.932494547869005,29,-0.2696054932008352,0.0,0.0,0,0,0,0,1,0,0,0,14.31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.3536393940138592,0,0.009898707815351848,0.07692307692307693,0.05011332927998689,LEGITIMATE
tx_000969,2026-05-11 13:49:16,card_038,4.68,AliExpress,online_retail,online,CA,CN,dev_52f96bdf,208.54.80.124,13,0,0,0,28.446551724137933,63.932494547869005,29,-0.37174447661107446,1.0,1.0,1,0,0,0,1,0,0,0,11.21,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,Cross-border: cardholder CA → merchant CN | Card used at unusually many distinct merchants,-0.5341849567642512,0,0.4590648600239988,0.15384615384615385,0.27593363631729184,LEGITIMATE
tx_000970,2026-05-11 13:52:42,card_038,5.72,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,13,0,0,0,28.446551724137933,63.932494547869005,29,-0.3554773184569169,2.0,2.0,0,0,0,0,1,0,0,0,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.5098699846497371,0,0.39857341232868226,0.07692307692307693,0.20558321108531907,LEGITIMATE
tx_000977,2026-05-11 13:53:16,card_038,5.39,Shopify Merchant 2,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,13,0,0,0,28.446551724137933,63.932494547869005,29,-0.36063901287121686,3.0,3.0,0,0,0,0,1,0,0,0,5.72,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.0,3 other txns on this card in the preceding hour | Card used at unusually many distinct merchants,-0.5516215192951812,0,0.5024440136318397,0.3076923076923077,0.38559299006812053,SUSPICIOUS
tx_000971,2026-05-11 13:53:38,card_038,3.64,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,13,0,0,0,28.446551724137933,63.932494547869005,29,-0.388011634765232,4.0,4.0,0,0,0,0,1,0,0,0,5.39,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4.5,4 other txns on this card in the preceding hour | Burst: 5 txns within 15 minutes (card testing pattern) | Card used at unusually many distinct merchants,-0.5858125304139804,0,0.5875053392628997,0.6923076923076923,0.6503867510897753,FRAUD
tx_000972,2026-05-11 13:56:05,card_038,11.41,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,13,0,0,0,28.446551724137933,63.932494547869005,29,-0.26647719355580496,5.0,5.0,0,0,0,0,1,0,0,0,3.64,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4.5,5 other txns on this card in the preceding hour | Burst: 6 txns within 15 minutes (card testing pattern) | Card used at unusually many distinct merchants,-0.6129319334310268,1,0.654973726288301,0.6923076923076923,0.6773741058999357,FRAUD
tx_000973,2026-05-11 14:00:25,card_038,2.7,Shopify Merchant 2,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,14,0,0,0,28.446551724137933,63.932494547869005,29,-0.4027146430968744,6.0,6.0,0,0,0,0,1,0,0,0,11.41,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4.5,6 other txns on this card in the preceding hour | Burst: 7 txns within 15 minutes (card testing pattern) | Card used at unusually many distinct merchants,-0.6382152350815438,1,0.7178742104901403,0.6923076923076923,0.7025342995806715,FRAUD
tx_000974,2026-05-11 14:04:25,card_038,11.57,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,14,0,0,0,28.446551724137933,63.932494547869005,29,-0.2639745538397807,7.0,5.0,0,0,0,0,1,0,0,0,2.7,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4.5,7 other txns on this card in the preceding hour | Burst: 6 txns within 15 minutes (card testing pattern) | Card used at unusually many distinct merchants,-0.6316046974570956,1,0.7014283355344157,0.6923076923076923,0.6959559495983816,FRAUD
tx_000976,2026-05-11 14:06:56,card_038,4.17,Shopify Merchant 1,online_retail,online,CA,CA,dev_52f96bdf,208.54.80.124,14,0,0,0,28.446551724137933,63.932494547869005,29,-0.37972164070590164,8.0,6.0,0,0,0,0,1,0,0,0,11.57,0,0,0,0,0,0,0,0,1,1,0,0,0,1,4.5,8 other txns on this card in the preceding hour | Burst: 7 txns within 15 minutes (card testing pattern) | Card used at unusually many distinct merchants,-0.6539090801490115,1,0.7569177842835253,0.6923076923076923,0.7181517290980255,FRAUD
tx_000975,2026-05-11 14:08:47,card_038,11.32,AliExpress,online_retail,online,CA,CN,dev_52f96bdf,208.54.80.124,14,0,0,0,28.446551724137933,63.932494547869005,29,-0.2678849283960686,9.0,4.0,1,0,0,0,1,0,0,0,4.17,0,0,0,0,0,0,0,1,1,1,0,0,0,1,5.0,Cross-border: cardholder CA → merchant CN | 9 other txns on this card in the preceding hour | Burst: 5 txns within 15 minutes (card testing pattern) | Card used at unusually many distinct merchants,-0.6680639290557122,1,0.7921326016496404,0.7692307692307693,0.7783915021983178,FRAUD
tx_000708,2026-05-12 06:53:25,card_038,12.99,La Banquise,restaurant,in_person,CA,CA,,,6,1,0,0,28.446551724137933,63.932494547869005,29,-0.2417636263600656,0.0,0.0,0,0,0,0,1,0,0,0,11.32,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.38028164447852525,0,0.07618002176787164,0.07692307692307693,0.07662585486099481,LEGITIMATE
tx_000715,2026-05-13 05:45:54,card_038,35.41,Shell,gas,in_person,CA,CA,,,5,2,1,0,28.446551724137933,63.932494547869005,29,0.10891876384783063,0.0,0.0,0,0,0,0,1,0,0,0,12.99,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,Transaction at 05:00 (night window 00–05) | Card used at unusually many distinct merchants,-0.41121646919632915,0,0.15314051847614518,0.15384615384615385,0.15356389969815037,LEGITIMATE
tx_000710,2026-05-14 01:45:38,card_038,22.71,Cafe Olimpico,restaurant,in_person,CA,CA,,,1,3,1,0,28.446551724137933,63.932494547869005,29,-0.08972826361159315,0.0,0.0,0,0,0,0,1,0,0,0,35.41,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,Transaction at 01:00 (night window 00–05) | Card used at unusually many distinct merchants,-0.41060509129811557,0,0.15161951594413792,0.15384615384615385,0.15295549868534747,LEGITIMATE
tx_000721,2026-05-15 16:45:55,card_038,25.38,Chipotle,restaurant,in_person,CA,CA,,,16,4,0,0,28.446551724137933,63.932494547869005,29,-0.04796546335043872,0.0,0.0,0,0,0,0,1,0,0,0,22.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.355804179940311,0,0.015284321009756963,0.07692307692307693,0.05226757455774894,LEGITIMATE
tx_000719,2026-05-18 05:31:29,card_038,38.92,Cafe Olimpico,restaurant,in_person,CA,CA,,,5,0,1,0,28.446551724137933,63.932494547869005,29,0.16382042261811242,0.0,0.0,0,0,0,0,1,0,0,0,25.38,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,Transaction at 05:00 (night window 00–05) | Card used at unusually many distinct merchants,-0.41389578016442863,0,0.1598061810367668,0.15384615384615385,0.15623016472239903,LEGITIMATE
tx_000718,2026-05-18 08:19:14,card_038,15.0,La Banquise,restaurant,in_person,CA,CA,,,8,0,0,0,28.446551724137933,63.932494547869005,29,-0.2103242149275111,0.0,0.0,0,0,0,0,1,0,0,0,38.92,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.36237822082702165,0,0.031639398390575724,0.07692307692307693,0.05880960551007645,LEGITIMATE
tx_000706,2026-05-20 05:28:59,card_038,6.9,Petro-Canada,gas,in_person,CA,CA,,,5,2,1,0,28.446551724137933,63.932494547869005,29,-0.33702035055123813,0.0,0.0,0,0,0,0,1,0,0,0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0,Transaction at 05:00 (night window 00–05) | Card used at unusually many distinct merchants,-0.41414323404631254,0,0.16042180352164925,0.15384615384615385,0.15647641371635201,LEGITIMATE
tx_000704,2026-05-22 02:28:32,card_038,40.0,BMO ATM,atm,atm,CA,CA,,,2,4,1,0,28.446551724137933,63.932494547869005,29,0.180713240701276,0.0,0.0,0,0,0,0,1,1,0,0,6.9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.3,Transaction at 02:00 (night window 00–05) | Round amount ($40.00) | Card used at unusually many distinct merchants,-0.5486215072211792,0,0.4949805021540089,0.2,0.31799220086160357,SUSPICIOUS
tx_000707,2026-05-24 07:01:54,card_038,15.99,Disney+,subscription,online,CA,US,dev_9b386adc,99.225.140.18,7,6,0,1,28.446551724137933,63.932494547869005,29,-0.19483913168461114,0.0,0.0,1,0,0,0,1,0,0,0,40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,Cross-border: cardholder CA → merchant US | Card used at unusually many distinct merchants,-0.41517386662691236,0,0.16298583923383614,0.15384615384615385,0.15750202800122676,LEGITIMATE
tx_000713,2026-05-24 10:48:35,card_038,20.91,Cineplex,entertainment,in_person,CA,CA,,,10,6,0,1,28.446551724137933,63.932494547869005,29,-0.11788296041686584,0.0,0.0,0,0,0,0,1,0,0,0,15.99,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,Card used at unusually many distinct merchants,-0.35803524360756495,0,0.020834821766944844,0.07692307692307693,0.054487774860624096,LEGITIMATE
tx_000735,2026-04-25 20:15:06,card_039,8.6,Joe Beef,restaurant,in_person,GB,GB,,,20,5,0,1,39.56722222222222,83.61391917656628,18,-0.3703596545549933,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3585058202210463,0,0.022005535040519053,0.0,0.008802214016207621,LEGITIMATE
tx_000731,2026-04-29 05:10:34,card_039,38.44,Bell Canada,utilities,online,GB,CA,dev_2ab5d40f,86.150.180.238,5,2,1,0,39.56722222222222,83.61391917656628,18,-0.013481274808347208,0.0,0.0,1,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,Transaction at 05:00 (night window 00–05) | Cross-border: cardholder GB → merchant CA,-0.4730259951158935,0,0.30691193497733005,0.15384615384615385,0.21507246629862434,LEGITIMATE
tx_000727,2026-04-30 21:54:38,card_039,9.39,Shopify Merchant 1,online_retail,online,GB,CA,dev_2ab5d40f,86.150.252.231,21,3,0,0,39.56722222222222,83.61391917656628,18,-0.360911466887438,0.0,0.0,1,0,0,0,0,0,0,0,38.44,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder GB → merchant CA,-0.42157137816177764,0,0.17890174210096232,0.07692307692307693,0.11771454299423109,LEGITIMATE
tx_000729,2026-05-03 05:15:15,card_039,15.36,Tim Hortons,restaurant,in_person,GB,GB,,,5,6,1,1,39.56722222222222,83.61391917656628,18,-0.28951187147565927,0.0,0.0,0,0,0,0,0,0,0,0,9.39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 05:00 (night window 00–05),-0.4069400000378776,0,0.1425014024121506,0.07692307692307693,0.1031544071187064,LEGITIMATE
tx_000999,2026-05-05 03:22:40,card_039,370.5,QuickPay Online,online_retail,online,GB,CA,dev_b4734afd,98.207.23.36,3,1,1,0,39.56722222222222,83.61391917656628,18,3.957867075683319,0.0,0.0,1,0,0,0,0,0,0,0,15.36,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2.0,Amount Z-score 4.0σ (threshold: ±3σ) | Transaction at 03:00 (night window 00–05) | Cross-border: cardholder GB → merchant CA,-0.6423313230358936,1,0.7281143258407662,0.3076923076923077,0.4758611149516911,SUSPICIOUS
tx_000737,2026-05-07 14:17:33,card_039,6.52,IGA,grocery,in_person,GB,GB,,,14,3,0,0,39.56722222222222,83.61391917656628,18,-0.39523589550248067,0.0,0.0,0,0,0,0,0,0,0,0,370.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3567334978959476,0,0.01759630344761276,0.0,0.007038521379045104,LEGITIMATE
tx_000733,2026-05-13 05:15:27,card_039,46.27,Amazon.ca,online_retail,online,GB,CA,dev_2ab5d40f,92.40.111.128,5,2,1,0,39.56722222222222,83.61391917656628,18,0.08016342068147321,0.0,0.0,1,0,0,0,0,0,0,0,6.52,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,Transaction at 05:00 (night window 00–05) | Cross-border: cardholder GB → merchant CA,-0.4787069165337405,0,0.32104508549835264,0.15384615384615385,0.22072572650703337,LEGITIMATE
tx_000738,2026-05-14 09:11:41,card_039,27.57,Chipotle,restaurant,in_person,GB,GB,,,9,3,0,0,39.56722222222222,83.61391917656628,18,-0.14348355322141834,0.0,0.0,0,0,0,0,0,0,0,0,46.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.35686471273599984,0,0.017922743288731557,0.0,0.0071690973154926235,LEGITIMATE
tx_000736,2026-05-14 18:00:23,card_039,6.59,IGA,grocery,in_person,GB,GB,,,18,3,0,0,39.56722222222222,83.61391917656628,18,-0.394398714316748,0.0,0.0,0,0,0,0,0,0,0,0,27.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3594198330957687,0,0.0242794410825955,0.0,0.009711776433038201,LEGITIMATE
tx_000725,2026-05-16 06:35:39,card_039,8.29,Shell,gas,in_person,GB,GB,,,6,5,0,1,39.56722222222222,83.61391917656628,18,-0.37406717123466693,0.0,0.0,0,0,0,0,0,0,0,0,6.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.38201901215569284,0,0.08050229223875505,0.0,0.03220091689550202,LEGITIMATE
tx_000724,2026-05-16 09:04:37,card_039,16.53,Metro,grocery,in_person,GB,GB,,,9,5,0,1,39.56722222222222,83.61391917656628,18,-0.2755189859426976,0.0,0.0,0,0,0,0,0,0,0,0,8.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.35711823498764794,0,0.018553462828648892,0.0,0.007421385131459558,LEGITIMATE
tx_000734,2026-05-20 20:23:03,card_039,10.42,Chevron,gas,in_person,GB,GB,,,20,2,0,0,39.56722222222222,83.61391917656628,18,-0.3485929437259418,0.0,0.0,0,0,0,0,0,0,0,0,16.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.3578404593779193,0,0.02035023227270283,0.0,0.008140092909081131,LEGITIMATE
tx_000732,2026-05-21 00:05:37,card_039,31.21,Videotron,utilities,online,GB,CA,dev_2ab5d40f,151.225.203.156,0,3,1,0,39.56722222222222,83.61391917656628,18,-0.09995013156331539,0.0,0.0,1,0,0,0,0,0,0,0,10.42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,Transaction at 00:00 (night window 00–05) | Cross-border: cardholder GB → merchant CA,-0.4984576946921949,0,0.37018160756743523,0.15384615384615385,0.2403803353346664,LEGITIMATE
tx_000728,2026-05-21 17:34:46,card_039,19.99,Netflix,subscription,online,GB,US,dev_a07baaec,92.40.46.185,17,3,0,0,39.56722222222222,83.61391917656628,18,-0.23413831590505033,0.0,0.0,1,0,0,0,0,0,0,0,31.21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder GB → merchant US,-0.40100017222802076,0,0.12772413754065748,0.07692307692307693,0.09724350117010916,LEGITIMATE
tx_000730,2026-05-22 01:50:24,card_039,22.42,Starbucks,restaurant,in_person,GB,GB,,,1,4,1,0,39.56722222222222,83.61391917656628,18,-0.20507616902889914,0.0,0.0,0,0,0,0,0,0,0,0,19.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,Transaction at 01:00 (night window 00–05),-0.4088304972751471,0,0.14720463275960238,0.07692307692307693,0.1050356992576871,LEGITIMATE
tx_000723,2026-05-24 03:07:35,card_039,7.53,eBay,online_retail,online,GB,US,dev_2ab5d40f,151.225.51.247,3,6,1,1,39.56722222222222,83.61391917656628,18,-0.3831565669654796,0.0,0.0,1,0,0,0,0,0,0,0,22.42,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0,Transaction at 03:00 (night window 00–05) | Cross-border: cardholder GB → merchant US,-0.46012543633511194,0,0.2748175746361893,0.15384615384615385,0.20223472216216803,LEGITIMATE
tx_000726,2026-05-24 17:34:40,card_039,21.06,Amazon.ca,online_retail,online,GB,CA,dev_2ab5d40f,92.40.8.115,17,6,0,1,39.56722222222222,83.61391917656628,18,-0.22134140349456402,0.0,0.0,1,0,0,0,0,0,0,0,7.53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,Cross-border: cardholder GB → merchant CA,-0.4008900201338622,0,0.12745009817055497,0.07692307692307693,0.09713388542206815,LEGITIMATE
tx_000722,2026-05-24 19:16:39,card_039,45.52,IGA,grocery,in_person,GB,GB,,,19,6,0,1,39.56722222222222,83.61391917656628,18,0.07119362226290804,0.0,0.0,0,0,0,0,0,0,0,0,21.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.36100990051420345,0,0.028235253971102048,0.0,0.01129410158844082,LEGITIMATE
tx_000743,2026-04-26 12:28:08,card_040,91.1,Tim Hortons,restaurant,in_person,CA,CA,,,12,6,0,1,60.68272727272727,123.49094742923344,22,0.246311760987204,0.0,0.0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.37143706522136316,0,0.05417623739164623,0.0,0.021670494956658494,LEGITIMATE
tx_000747,2026-04-26 18:11:02,card_040,29.49,Cineplex,entertainment,in_person,CA,CA,,,18,6,0,1,60.68272727272727,123.49094742923344,22,-0.2525912054452597,0.0,0.0,0,0,0,0,0,0,0,0,91.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,,-0.35332135279718446,0,0.009107476242770751,0.0,0.0036429904971083007,LEGITIMATE
